"ID Cliente","Zona","País","Tipo de producto","Canal de venta","Prioridad","Fecha pedido","ID Pedido","Fecha envío","Unidades","Precio Unitario","Coste unitario","Importe venta total","Importe Coste total"
"C5163","Europa","Hungary","Cuidado personal","Offline","Alta","12/5/2043","516319072","1/23/2044","9142","81.73","56.67","747175.66","518077.14"
"C3853","África","Burundi","Cosméticos","Offline","Crítica","12/6/2043","385319554","1/24/2044","3474","437.2","263.33","1518832.8","914808.42"
"C2876","África","Tunisia ","Cosméticos","Offline","Media","12/7/2043","287675130","1/25/2044","8319","437.2","263.33","3637066.8","2190642.27"
"C1368","Centroamérica y Caribe","Jamaica","Snacks","Online","Crítica","12/8/2043","136828553","1/26/2044","9464","152.58","97.44","1444017.12","922172.16"
"C1069","África","Oman","Cereales","Offline","Crítica","12/9/2043","106946170","1/27/2044","6603","205.7","117.11","1358237.1","773277.33"
"C9950","Europa","Ukraine","Alimento infantil","Offline","Alta","12/10/2043","995013129","1/28/2044","5351","255.28","159.42","1366003.28","853056.42"
"C9070","África","Angola","Cereales","Offline","Media","12/11/2043","907012641","1/29/2044","4051","205.7","117.11","833290.7","474412.61"
"C2514","África","Cameroon","Doméstico","Offline","Media","12/12/2043","251482903","1/30/2044","8234","668.27","502.54","5502535.18","4137914.36"
"C9598","África","United Arab Emirates","Material de oficina","Offline","Baja","12/13/2043","959855163","1/31/2044","1328","651.21","524.96","864806.88","697146.88"
"C3885","Europa","Portugal","Cosméticos","Online","Alta","12/14/2043","388512885","2/1/2044","8451","437.2","263.33","3694777.2","2225401.83"
"C8693","África","The Gambia","Ropa","Online","Baja","12/15/2043","869386613","2/2/2044","9673","109.28","35.84","1057065.44","346680.32"
"C5951","Centroamérica y Caribe","Panama","Ropa","Offline","Baja","12/16/2043","595138251","2/3/2044","3489","109.28","35.84","381277.92","125045.76"
"C5243","Centroamérica y Caribe","Saint Lucia","Cereales","Offline","Baja","12/17/2043","524310338","2/4/2044","3935","205.7","117.11","809429.5","460827.85"
"C7190","Europa","Hungary","Frutas","Offline","Baja","12/18/2043","719055879","2/5/2044","3468","9.33","6.92","32356.44","23998.56"
"C2060","Asia","Bangladesh","Material de oficina","Online","Alta","12/19/2043","206096923","2/6/2044","7514","651.21","524.96","4893191.94","3944549.44"
"C5101","África","Zimbabwe","Alimento infantil","Online","Crítica","12/20/2043","510174882","2/7/2044","940","255.28","159.42","239963.2","149854.8"
"C7789","África","Mauritania","Cárnicos","Online","Media","12/21/2043","778919780","2/8/2044","8527","421.89","364.69","3597456.03","3109711.63"
"C7831","Australia y Oceanía","Vanuatu","Material de oficina","Online","Baja","12/22/2043","783119904","2/9/2044","1437","651.21","524.96","935788.77","754367.52"
"C5625","África","Democratic Republic of the Congo","Bebida","Offline","Media","12/23/2043","562583100","2/10/2044","9696","47.45","31.79","460075.2","308235.84"
"C5347","África","Namibia","Cárnicos","Offline","Media","12/24/2043","534781253","2/11/2044","2512","421.89","364.69","1059787.68","916101.28"
"C2912","Australia y Oceanía","Australia","Cárnicos","Offline","Crítica","12/25/2043","291218221","2/12/2044","6798","421.89","364.69","2868008.22","2479162.62"
"C8347","Europa","Albania","Verduras","Offline","Baja","12/26/2043","834741485","2/13/2044","7410","154.06","90.93","1141584.6","673791.3"
"C9581","Europa","Romania","Doméstico","Online","Crítica","12/27/2043","958153140","2/14/2044","7661","668.27","502.54","5119616.47","3849958.94"
"C1529","Europa","Ukraine","Frutas","Offline","Crítica","12/28/2043","152920091","2/15/2044","1308","9.33","6.92","12203.64","9051.36"
"C3188","Australia y Oceanía","Vanuatu","Snacks","Offline","Baja","12/29/2043","318850982","2/16/2044","3946","152.58","97.44","602080.68","384498.24"
"C8074","Europa","Ukraine","Snacks","Offline","Media","12/30/2043","807425868","2/17/2044","4112","152.58","97.44","627408.96","400673.28"
"C2020","Europa","Sweden","Cereales","Online","Crítica","12/31/2043","202073180","2/18/2044","6799","205.7","117.11","1398554.3","796230.89"
"C9066","Europa","Georgia","Verduras","Online","Alta","1/1/2044","906669318","2/19/2044","2454","154.06","90.93","378063.24","223142.22"
"C7662","Europa","Latvia","Doméstico","Offline","Crítica","1/2/2044","766228854","2/20/2044","3000","668.27","502.54","2004810","1507620"
"C5014","África","Angola","Material de oficina","Online","Crítica","1/3/2044","501440322","2/21/2044","6189","651.21","524.96","4030338.69","3248977.44"
"C5752","Europa","Luxembourg","Cereales","Online","Crítica","1/4/2044","575233256","2/22/2044","3158","205.7","117.11","649600.6","369833.38"
"C7885","Asia","China","Alimento infantil","Online","Crítica","1/5/2044","788564145","2/23/2044","2509","255.28","159.42","640497.52","399984.78"
"C5168","Centroamérica y Caribe","Grenada","Bebida","Offline","Baja","1/6/2044","516876542","2/24/2044","4110","47.45","31.79","195019.5","130656.9"
"C3612","África","Botswana","Alimento infantil","Online","Media","1/7/2044","361234176","2/25/2044","6075","255.28","159.42","1550826","968476.5"
"C5265","Europa","Austria","Bebida","Online","Media","1/8/2044","526523911","2/26/2044","8981","47.45","31.79","426148.45","285505.99"
"C7726","Asia","Malaysia","Cosméticos","Online","Media","1/9/2044","772660577","2/27/2044","6290","437.2","263.33","2749988","1656345.7"
"C5911","Australia y Oceanía","Marshall Islands","Cárnicos","Offline","Alta","1/10/2044","591169440","2/28/2044","9029","421.89","364.69","3809244.81","3292786.01"
"C2886","África","Democratic Republic of the Congo","Snacks","Offline","Baja","1/11/2044","288649737","2/29/2044","6727","152.58","97.44","1026405.66","655478.88"
"C1726","Europa","Sweden","Material de oficina","Online","Media","1/12/2044","172662436","3/1/2044","3507","651.21","524.96","2283793.47","1841034.72"
"C9145","Asia","Taiwan","Cereales","Online","Alta","1/13/2044","914538705","3/2/2044","1181","205.7","117.11","242931.7","138306.91"
"C4779","África","Burundi","Cuidado personal","Online","Alta","1/14/2044","477993524","3/3/2044","7761","81.73","56.67","634306.53","439815.87"
"C7802","África","Tanzania","Ropa","Online","Crítica","1/15/2044","780243289","3/4/2044","183","109.28","35.84","19998.24","6558.72"
"C5305","Centroamérica y Caribe","Guatemala","Alimento infantil","Offline","Media","1/16/2044","530560958","3/5/2044","3633","255.28","159.42","927432.24","579172.86"
"C6067","África","Nigeria","Cosméticos","Online","Baja","1/17/2044","606725823","3/6/2044","2509","437.2","263.33","1096934.8","660694.97"
"C7021","África","South Africa","Material de oficina","Online","Media","1/18/2044","702194440","3/7/2044","3794","651.21","524.96","2470690.74","1991698.24"
"C8510","Asia","Turkmenistan","Cuidado personal","Online","Baja","1/19/2044","851025712","3/8/2044","6275","81.73","56.67","512855.75","355604.25"
"C8388","Europa","Portugal","Frutas","Online","Media","1/20/2044","838858354","3/9/2044","5683","9.33","6.92","53022.39","39326.36"
"C6328","Europa","Austria","Bebida","Online","Crítica","1/21/2044","632866847","3/10/2044","8219","47.45","31.79","389991.55","261282.01"
"C2509","África","Swaziland","Snacks","Offline","Media","1/22/2044","250949895","3/11/2044","505","152.58","97.44","77052.9","49207.2"
"C4622","África","Guinea-Bissau","Snacks","Online","Baja","1/23/2044","462265908","3/12/2044","3610","152.58","97.44","550813.8","351758.4"
"C2080","África","Niger","Frutas","Online","Crítica","1/24/2044","208001077","3/13/2044","996","9.33","6.92","9292.68","6892.32"
"C4859","Asia","Bhutan","Snacks","Offline","Media","1/25/2044","485921704","3/14/2044","3885","152.58","97.44","592773.3","378554.4"
"C9950","Europa","Ukraine","Alimento infantil","Offline","Alta","1/26/2044","995013129","3/15/2044","5351","255.28","159.42","1366003.28","853056.42"
"C8551","África","Democratic Republic of the Congo","Frutas","Online","Crítica","1/27/2044","855146872","3/16/2044","5818","9.33","6.92","54281.94","40260.56"
"C5625","África","Democratic Republic of the Congo","Bebida","Offline","Media","1/28/2044","562583100","3/17/2044","9696","47.45","31.79","460075.2","308235.84"
"C2373","Asia","Turkmenistan","Snacks","Offline","Baja","1/29/2044","237360322","3/18/2044","9049","152.58","97.44","1380696.42","881734.56"
"C5218","África","Zambia","Bebida","Offline","Crítica","1/30/2044","521885192","3/19/2044","6281","47.45","31.79","298033.45","199672.99"
"C8093","África","Senegal","Material de oficina","Online","Baja","1/31/2044","809394824","3/20/2044","6770","651.21","524.96","4408691.7","3553979.2"
"C7888","África","Democratic Republic of the Congo","Alimento infantil","Online","Alta","2/1/2044","788813054","3/21/2044","6167","255.28","159.42","1574311.76","983143.14"
"C8520","África","Swaziland","Bebida","Offline","Media","2/2/2044","852058255","3/22/2044","1827","47.45","31.79","86691.15","58080.33"
"C9326","África","Madagascar","Doméstico","Offline","Crítica","2/3/2044","932654559","3/23/2044","2065","668.27","502.54","1379977.55","1037745.1"
"C8490","Australia y Oceanía","Tuvalu","Snacks","Offline","Baja","2/4/2044","849058902","3/24/2044","4252","152.58","97.44","648770.16","414314.88"
"C5778","África","Libya","Material de oficina","Online","Alta","2/5/2044","577808177","3/25/2044","5135","651.21","524.96","3343963.35","2695669.6"
"C5953","Europa","Greece","Material de oficina","Offline","Baja","2/6/2044","595350253","3/26/2044","6225","651.21","524.96","4053782.25","3267876"
"C5275","Europa","Bosnia and Herzegovina","Alimento infantil","Offline","Baja","2/7/2044","527583491","3/27/2044","2534","255.28","159.42","646879.52","403970.28"
"C5279","Europa","Vatican City","Verduras","Offline","Alta","2/8/2044","527969729","3/28/2044","6830","154.06","90.93","1052229.8","621051.9"
"C2270","Centroamérica y Caribe","Haiti","Verduras","Offline","Baja","2/9/2044","227076518","3/29/2044","5843","154.06","90.93","900172.58","531303.99"
"C8691","Europa","Malta","Verduras","Offline","Baja","2/10/2044","869137275","3/30/2044","5889","154.06","90.93","907259.34","535486.77"
"C2270","Centroamérica y Caribe","Haiti","Verduras","Offline","Baja","2/11/2044","227076518","3/31/2044","5843","154.06","90.93","900172.58","531303.99"
"C6994","África","Zimbabwe","Material de oficina","Online","Crítica","2/12/2044","699481761","4/1/2044","1052","651.21","524.96","685072.92","552257.92"
"C7023","Europa","Belgium","Ropa","Offline","Media","2/13/2044","702359235","4/2/2044","2560","109.28","35.84","279756.8","91750.4"
"C5282","Europa","Lithuania","Doméstico","Online","Baja","2/14/2044","528205335","4/3/2044","6551","668.27","502.54","4377836.77","3292139.54"
"C5752","Europa","Luxembourg","Cereales","Online","Crítica","2/15/2044","575233256","4/4/2044","3158","205.7","117.11","649600.6","369833.38"
"C2880","África","Tunisia ","Alimento infantil","Offline","Media","2/16/2044","288069951","4/5/2044","5155","255.28","159.42","1315968.4","821810.1"
"C9394","África","Liberia","Bebida","Online","Baja","2/17/2044","939460504","4/6/2044","6095","47.45","31.79","289207.75","193760.05"
"C2887","África","Israel","Verduras","Online","Media","2/18/2044","288735997","4/7/2044","2253","154.06","90.93","347097.18","204865.29"
"C9080","Australia y Oceanía","Palau","Material de oficina","Offline","Baja","2/19/2044","908088529","4/8/2044","2430","651.21","524.96","1582440.3","1275652.8"
"C4972","África","Ethiopia","Snacks","Offline","Alta","2/20/2044","497225606","4/9/2044","8961","152.58","97.44","1367269.38","873159.84"
"C7196","África","Rwanda","Cereales","Offline","Media","2/21/2044","719609487","4/10/2044","7293","205.7","117.11","1500170.1","854083.23"
"C4602","Asia","Bhutan","Snacks","Online","Alta","2/22/2044","460272490","4/11/2044","3713","152.58","97.44","566529.54","361794.72"
"C2818","Centroamérica y Caribe","Guatemala","Alimento infantil","Offline","Baja","2/23/2044","281881988","4/12/2044","3999","255.28","159.42","1020864.72","637520.58"
"C2125","África","Ethiopia","Frutas","Online","Baja","2/24/2044","212511909","4/13/2044","5851","9.33","6.92","54589.83","40488.92"
"C1772","Asia","Vietnam","Cosméticos","Online","Media","2/25/2044","177214038","4/14/2044","427","437.2","263.33","186684.4","112441.91"
"C6206","Europa","Kosovo","Cuidado personal","Online","Crítica","2/26/2044","620692622","4/15/2044","5595","81.73","56.67","457279.35","317068.65"
"C2914","Asia","Bangladesh","Ropa","Offline","Baja","2/27/2044","291455972","4/16/2044","7154","109.28","35.84","781789.12","256399.36"
"C5594","Centroamérica y Caribe","Jamaica","Cárnicos","Offline","Baja","2/28/2044","559425818","4/17/2044","5386","421.89","364.69","2272299.54","1964220.34"
"C3931","África","Mauritius ","Cuidado personal","Offline","Media","2/29/2044","393162333","4/18/2044","4326","81.73","56.67","353563.98","245154.42"
"C1262","Asia","Kazakhstan","Doméstico","Offline","Media","3/1/2044","126296269","4/19/2044","2728","668.27","502.54","1823040.56","1370929.12"
"C1764","Asia","Thailand","Material de oficina","Online","Alta","3/2/2044","176450574","4/20/2044","4501","651.21","524.96","2931096.21","2362844.96"
"C6994","Asia","Mongolia","Cosméticos","Online","Baja","3/3/2044","699479186","4/21/2044","290","437.2","263.33","126788","76365.7"
"C3116","Centroamérica y Caribe","Saint Vincent and the Grenadines","Cosméticos","Online","Alta","3/4/2044","311624467","4/22/2044","5460","437.2","263.33","2387112","1437781.8"
"C8219","Europa","Portugal","Doméstico","Offline","Baja","3/5/2044","821989190","4/23/2044","3723","668.27","502.54","2487969.21","1870956.42"
"C3527","África","Burundi","Cárnicos","Offline","Alta","3/6/2044","352765691","4/24/2044","62","421.89","364.69","26157.18","22610.78"
"C6433","Centroamérica y Caribe","Guatemala","Bebida","Offline","Crítica","3/7/2044","643387544","4/25/2044","1527","47.45","31.79","72456.15","48543.33"
"C6685","África","Lebanon","Ropa","Online","Baja","3/8/2044","668508040","4/26/2044","5240","109.28","35.84","572627.2","187801.6"
"C1940","África","Equatorial Guinea","Material de oficina","Offline","Media","3/9/2044","194006383","4/27/2044","9655","651.21","524.96","6287432.55","5068488.8"
"C2294","Europa","Ukraine","Ropa","Online","Alta","3/10/2044","229457461","4/28/2044","417","109.28","35.84","45569.76","14945.28"
"C5279","Europa","Vatican City","Verduras","Offline","Alta","3/11/2044","527969729","4/29/2044","6830","154.06","90.93","1052229.8","621051.9"
"C3033","Europa","Czech Republic","Cosméticos","Offline","Crítica","3/12/2044","303301465","4/30/2044","2498","437.2","263.33","1092125.6","657798.34"
"C8030","África","Liberia","Cuidado personal","Online","Media","3/13/2044","803057515","5/1/2044","1419","81.73","56.67","115974.87","80414.73"
"C1528","Europa","Cyprus","Bebida","Online","Crítica","3/14/2044","152819240","5/2/2044","1464","47.45","31.79","69466.8","46540.56"
"C4699","Europa","Italy","Alimento infantil","Offline","Baja","3/15/2044","469914281","5/3/2044","6933","255.28","159.42","1769856.24","1105258.86"
"C4197","África","Democratic Republic of the Congo","Cosméticos","Online","Alta","3/16/2044","419711911","5/4/2044","936","437.2","263.33","409219.2","246476.88"
"C1922","Europa","Bosnia and Herzegovina","Snacks","Online","Crítica","3/17/2044","192262303","5/5/2044","3543","152.58","97.44","540590.94","345229.92"
"C1225","Europa","Bulgaria","Cosméticos","Offline","Baja","3/18/2044","122546327","5/6/2044","3036","437.2","263.33","1327339.2","799469.88"
"C4859","Asia","Bhutan","Snacks","Offline","Media","3/19/2044","485921704","5/7/2044","3885","152.58","97.44","592773.3","378554.4"
"C2060","Asia","Bangladesh","Material de oficina","Online","Alta","3/20/2044","206096923","5/8/2044","7514","651.21","524.96","4893191.94","3944549.44"
